A номер;B номер;IMSI;Дата (коммутатор);Продолжительность;Набрано;Переадресовано;IMEI;ID первой БС;Адрес первой БС;Коммутатор ID;Коммутатор;SMS центр;Тип записи;Тип соединения;Время по Москве;Номер;Контакт;LAC
79052955117;79062863352;250992130005258;20.12.2013 09:28:21;0;;;;;;79646769999;Pskov MSS-2;;SMS Исходящее;Local;20.12.2013 09:28:21;79052955117;79062863352;
79052955117;79062863352;250992130005258;20.12.2013 09:28:25;0;;;;;;79646769999;Pskov MSS-2;;SMS Исходящее;Local;20.12.2013 09:28:25;79052955117;79062863352;
79062863352;79052955117;250992180008353;20.12.2013 09:33:36;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:33:36;79062863352;79052955117;
79062863352;79265815243;250992180008353;20.12.2013 09:43:35;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:35;79062863352;79265815243;
79062863352;79165818545;250992180008353;20.12.2013 09:43:39;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:39;79062863352;79165818545;
79062863352;79163415702;250992180008353;20.12.2013 09:43:44;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:44;79062863352;79163415702;
79062863352;79166706063;250992180008353;20.12.2013 09:43:48;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:48;79062863352;79166706063;
79062863352;79081235651;250992180008353;20.12.2013 09:43:54;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:54;79062863352;79081235651;
79062863352;79062867417;250992180008353;20.12.2013 09:43:57;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:43:57;79062863352;79062867417;
79062863352;79202000028;250992180008353;20.12.2013 09:44:01;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:01;79062863352;79202000028;
79062863352;79206199083;250992180008353;20.12.2013 09:44:06;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:06;79062863352;79206199083;
79062863352;79052627892;250992180008353;20.12.2013 09:44:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:11;79062863352;79052627892;
79062863352;79035529737;250992180008353;20.12.2013 09:44:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:15;79062863352;79035529737;
79062863352;79114592917;250992180008353;20.12.2013 09:44:19;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:19;79062863352;79114592917;
79062863352;79031107598;250992180008353;20.12.2013 09:44:24;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:24;79062863352;79031107598;
79062863352;79818833888;250992180008353;20.12.2013 09:44:28;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:28;79062863352;79818833888;
79062863352;79210467127;250992180008353;20.12.2013 09:44:33;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:33;79062863352;79210467127;
79062863352;79635909290;250992180008353;20.12.2013 09:44:37;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:37;79062863352;79635909290;
79062863352;79052501118;250992180008353;20.12.2013 09:44:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:42;79062863352;79052501118;
79062863352;79113033371;250992180008353;20.12.2013 09:44:46;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:46;79062863352;79113033371;
79062863352;79264839085;250992180008353;20.12.2013 09:44:51;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:51;79062863352;79264839085;
79062863352;79062370048;250992180008353;20.12.2013 09:44:55;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:44:55;79062863352;79062370048;
79062863352;79216664228;250992180008353;20.12.2013 09:45:00;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:45:00;79062863352;79216664228;
79062863352;79113033367;250992180008353;20.12.2013 09:46:54;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:46:54;79062863352;79113033367;
79062863352;79113040507;250992180008353;20.12.2013 09:46:59;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:46:59;79062863352;79113040507;
79062863352;79062897817;250992180008353;20.12.2013 09:47:03;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:47:03;79062863352;79062897817;
79062867417;79062863352;250992181319697;20.12.2013 09:48:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:48:42;79062867417;79062863352;
79062863352;79633596114;250992180008353;20.12.2013 09:51:06;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:51:06;79062863352;79633596114;
79043490003;79062863352;250992180008353;20.12.2013 09:51:35;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 09:51:35;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 09:51:41;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 09:51:41;79062863352;79043490003;6238
79062863352;79522959984;250992180008353;20.12.2013 09:52:09;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 09:52:09;79062863352;79522959984;
79202909090;79062863352;250992180008353;20.12.2013 09:55:17;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79202909090;SMS Входящее;Local;20.12.2013 09:55:17;79062863352;79202909090;6238
79112009993;79062863352;250992180008353;20.12.2013 09:58:29;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79112009993;SMS Входящее;Local;20.12.2013 09:58:29;79062863352;79112009993;6238
79112009993;79062863352;250992180008353;20.12.2013 09:58:32;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79112009993;SMS Входящее;Local;20.12.2013 09:58:32;79062863352;79112009993;6238
79043490003;79062863352;250992180008353;20.12.2013 09:58:36;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 09:58:36;79062863352;79043490003;6238
79112009993;79062863352;250992180008353;20.12.2013 09:59:19;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79112009993;SMS Входящее;Local;20.12.2013 09:59:19;79062863352;79112009993;6238
79031107598;79062863352;250997201126030;20.12.2013 10:00:25;0;;;;;;79037012999;Moscow MSC-23;;SMS Исходящее;Local;20.12.2013 10:00:25;79031107598;79062863352;
79219600002;79062863352;250992180008353;20.12.2013 10:00:34;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;20.12.2013 10:00:34;79062863352;79219600002;6238
79067402926;79062863352;250997913602647;20.12.2013 10:01:02;0;;;;;;79037012999;Moscow MSC-23;;SMS Исходящее;Local;20.12.2013 10:01:02;79067402926;79062863352;
79067402926;79062863352;250997913602647;20.12.2013 10:01:03;0;;;;;;79037012999;Moscow MSC-23;;SMS Исходящее;Local;20.12.2013 10:01:03;79067402926;79062863352;
79262000331;79062863352;250992180008353;20.12.2013 10:06:53;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79262000331;SMS Входящее;Local;20.12.2013 10:06:53;79062863352;79262000331;6238
79262000331;79062863352;250992180008353;20.12.2013 10:16:24;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79262000331;SMS Входящее;Local;20.12.2013 10:16:24;79062863352;79262000331;6238
79062863352;79265611544;250992180008353;20.12.2013 10:20:39;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 10:20:39;79062863352;79265611544;
79043490003;79062863352;250992180008353;20.12.2013 10:27:30;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:27:30;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 10:27:34;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:27:34;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 10:27:38;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:27:38;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 10:27:41;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:27:41;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 10:37:51;0;;;352833037456380;20362 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:37:51;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;20.12.2013 10:37:53;0;;;352833037456380;20362 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 10:37:53;79062863352;79043490003;6238
79062863352;79533010000;250992180008353;20.12.2013 10:42:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 10:42:42;79062863352;79533010000;
79654989040;79062863352;;20.12.2013 11:04:27;0;;;;;;79640409999;Nalchik MSS-2;;SMS Исходящее;Local;20.12.2013 11:04:27;79654989040;79062863352;
79654989040;79062863352;;20.12.2013 11:04:30;0;;;;;;79640409999;Nalchik MSS-2;;SMS Исходящее;Local;20.12.2013 11:04:30;79654989040;79062863352;
79654989040;79062863352;;20.12.2013 11:04:33;0;;;;;;79640409999;Nalchik MSS-2;;SMS Исходящее;Local;20.12.2013 11:04:33;79654989040;79062863352;
79637835094;79062863352;;20.12.2013 11:08:58;0;;;;;;SMSCPA;;;SMS Входящее;Local;20.12.2013 11:08:58;79062863352;79637835094;
79637835094;79062863352;;20.12.2013 11:08:58;0;;;;;;SMSCPA;;;SMS Исходящее;Local;20.12.2013 11:08:58;79637835094;79062863352;
79062863352;79654989040;250992180008353;20.12.2013 11:38:14;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 11:38:14;79062863352;79654989040;
79206199083;79062863352;250992180008353;20.12.2013 11:45:53;227;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;20.12.2013 11:45:53;79062863352;79206199083;6238
79262000331;79062863352;250992180008353;20.12.2013 12:34:31;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79262000331;SMS Входящее;Local;20.12.2013 12:34:31;79062863352;79262000331;6238
79168999100;79062863352;250992180008353;20.12.2013 12:37:19;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79168999100;SMS Входящее;Local;20.12.2013 12:37:19;79062863352;79168999100;6238
79219600002;79062863352;250992180008353;20.12.2013 12:47:16;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;20.12.2013 12:47:16;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;20.12.2013 12:47:22;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;20.12.2013 12:47:22;79062863352;79219600002;6238
79635909290;79062863352;;20.12.2013 13:14:34;0;;;;;;79637009999;Грозный MSS02(3G);;SMS Исходящее;Local;20.12.2013 13:14:34;79635909290;79062863352;
79062863352;79216666377;250992180008353;20.12.2013 13:55:55;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 13:55:55;79062863352;79216666377;
79112009993;79062863352;250992180008353;20.12.2013 14:03:28;0;;;352833037456380;20204 ;Энская обл, Энск г, Полярные Зори ул, д.19;79062919999;Энск;79112009993;SMS Входящее;Local;20.12.2013 14:03:28;79062863352;79112009993;6238
79633596114;79062863352;;20.12.2013 14:17:02;0;;;;;;79643449999;St Peterburg MSS-7;;SMS Исходящее;Local;20.12.2013 14:17:02;79633596114;79062863352;
79052501118;79062863352;;20.12.2013 14:42:14;0;;;;;;79643449999;St Peterburg MSS-7;;SMS Исходящее;Local;20.12.2013 14:42:14;79052501118;79062863352;
79062863352;79633596114;250992180008353;20.12.2013 15:29:27;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 15:29:27;79062863352;79633596114;
79062863352;79113033031;250992180008353;20.12.2013 15:31:13;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 15:31:13;79062863352;79113033031;
79537554380;79062863352;250992180008353;20.12.2013 15:34:48;15;79062863352;;352833037456380;20322 ;Энская обл, Энск г, Скальная, д.31;79062919999;Энск;;Входящий звонок;Local;20.12.2013 15:34:48;79062863352;79537554380;6238
79537554380;79062863352;250992180008353;20.12.2013 15:35:20;57;79062863352;;352833037456380;20322 ;Энская обл, Энск г, Скальная, д.31;79062919999;Энск;;Входящий звонок;Local;20.12.2013 15:35:20;79062863352;79537554380;6238
79052949663;79062863352;250992181496630;20.12.2013 15:39:26;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 15:39:26;79052949663;79062863352;
79062863352;79052949663;250992180008353;20.12.2013 15:51:13;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 15:51:13;79062863352;79052949663;
79062863352;79522959984;250992180008353;20.12.2013 15:59:29;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 15:59:29;79062863352;79522959984;
79043490003;79062863352;250992180008353;20.12.2013 15:59:58;0;;;352833037456380;20322 ;Энская обл, Энск г, Скальная, д.31;79062919999;Энск;79043490003;SMS Входящее;Local;20.12.2013 15:59:58;79062863352;79043490003;6238
79062863352;79633596114;250992180008353;20.12.2013 16:27:06;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 16:27:06;79062863352;79633596114;
79062863352;79633596114;250992180008353;20.12.2013 16:27:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 16:27:11;79062863352;79633596114;
79062863352;79633596114;250992180008353;20.12.2013 16:27:17;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 16:27:17;79062863352;79633596114;
79062863352;78152476252;250992180008353;20.12.2013 16:31:09;35;78152476252;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;20.12.2013 16:31:09;79062863352;78152476252;6238
79052627892;79062863352;250992105256565;20.12.2013 18:35:36;74;79062863352;;355980013945890;11253 ;Санкт-Петербург г, Новолитовская ул, д.15;79643449999;St Peterburg MSS-7;;Исходящий звонок;Local;20.12.2013 18:35:36;79052627892;79062863352;14757
79052627892;79062863352;250992180008353;20.12.2013 18:35:36;75;79062863352;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;20.12.2013 18:35:36;79062863352;79052627892;6238
79062863352;78152459669;250992180008353;20.12.2013 21:36:36;31;78152459669;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;20.12.2013 21:36:36;79062863352;78152459669;6238
79062863352;79216666377;250992180008353;20.12.2013 22:15:22;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 22:15:22;79062863352;79216666377;
79219600002;79062863352;250992180008353;20.12.2013 22:16:02;0;;;352833037456380;21031 ;Энская обл, Энск г, Шмидта ул, д.43, МТФ;79062919999;Энск;79219600002;SMS Входящее;Local;20.12.2013 22:16:02;79062863352;79219600002;6238
79062890777;79062863352;250992181496661;20.12.2013 22:33:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 22:33:11;79062890777;79062863352;
79062890777;79062863352;250992181496661;20.12.2013 22:33:12;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 22:33:12;79062890777;79062863352;
79062890777;79062863352;250992181496661;20.12.2013 22:33:13;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;20.12.2013 22:33:13;79062890777;79062863352;
79637835094;79062863352;;21.12.2013 10:29:23;0;;;;;;SMSCPA;;;SMS Входящее;Local;21.12.2013 10:29:23;79062863352;79637835094;
79637835094;79062863352;;21.12.2013 10:29:23;0;;;;;;SMSCPA;;;SMS Исходящее;Local;21.12.2013 10:29:23;79637835094;79062863352;
79062863352;79307117224;250992180008353;21.12.2013 11:52:29;54;79307117224;;352833037456380;23632 ;"Энская обл, Энск г, Промышленная, д.26, АМС ОАО ""ВымпелКом""";79062919999;Энск;;Исходящий звонок;Local;21.12.2013 11:52:29;79062863352;79307117224;6238
79113033433;79062863352;250992180008353;21.12.2013 13:06:45;43;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;21.12.2013 13:06:45;79062863352;79113033433;6238
79062863352;79307117224;250992180008353;21.12.2013 13:09:24;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;21.12.2013 13:09:24;79062863352;79307117224;
79202909090;79062863352;250992180008353;21.12.2013 13:12:03;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79202909090;SMS Входящее;Local;21.12.2013 13:12:03;79062863352;79202909090;6238
79062863352;79113033433;250992180008353;21.12.2013 13:17:35;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;21.12.2013 13:17:35;79062863352;79113033433;
79113033433;79062863352;250992180008353;21.12.2013 13:52:39;40;79062863352;;352833037456380;21221 ;"Энская обл, Энск г, Рогозерская ул, д.15, ООО ""Норд-Вест""";79062919999;Энск;;Входящий звонок;Local;21.12.2013 13:52:39;79062863352;79113033433;6238
79062863352;79215101913;250992180008353;21.12.2013 14:16:50;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;21.12.2013 14:16:50;79062863352;79215101913;
79062863352;79215101913;250992180008353;21.12.2013 14:21:00;143;79215101913;;352833037456380;20483 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;;Исходящий звонок;Local;21.12.2013 14:21:00;79062863352;79215101913;6238
79637835094;79062863352;;22.12.2013 10:24:56;0;;;;;;SMSCPA;;;SMS Входящее;Local;22.12.2013 10:24:56;79062863352;79637835094;
79637835094;79062863352;;22.12.2013 10:24:56;0;;;;;;SMSCPA;;;SMS Исходящее;Local;22.12.2013 10:24:56;79637835094;79062863352;
79062863352;79522959984;250992180008353;22.12.2013 12:21:39;104;79522959984;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;22.12.2013 12:21:39;79062863352;79522959984;6238
79062863352;79216666377;250992180008353;22.12.2013 14:29:47;51;79216666377;;352833037456380;20142 ;"Энская обл, Энск г, Прибрежная дорога, 12, Южная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;22.12.2013 14:29:47;79062863352;79216666377;6238
79062863352;79113033433;250992180008353;22.12.2013 15:00:51;3;79113033433;;352833037456380;20454 ;Энская обл, Энск г, Баумана, д.38;79062919999;Энск;;Исходящий звонок;Local;22.12.2013 15:00:51;79062863352;79113033433;6238
79062863352;79113033433;250992180008353;22.12.2013 15:01:04;57;79113033433;;352833037456380;20454 ;Энская обл, Энск г, Баумана, д.38;79062919999;Энск;;Исходящий звонок;Local;22.12.2013 15:01:04;79062863352;79113033433;6238
79062863352;79022823262;250992180008353;22.12.2013 17:59:59;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;22.12.2013 17:59:59;79062863352;79022823262;
79043490003;79062863352;250992180008353;22.12.2013 18:00:29;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;22.12.2013 18:00:29;79062863352;79043490003;6238
79637835094;79062863352;;23.12.2013 10:26:00;0;;;;;;SMSCPA;;;SMS Входящее;Local;23.12.2013 10:26:00;79062863352;79637835094;
79637835094;79062863352;;23.12.2013 10:26:00;0;;;;;;SMSCPA;;;SMS Исходящее;Local;23.12.2013 10:26:00;79637835094;79062863352;
79113013030;79062863352;250992180008353;23.12.2013 10:30:37;42;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;23.12.2013 10:30:37;79062863352;79113013030;6238
79062863352;79216666377;250992180008353;23.12.2013 11:15:23;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;23.12.2013 11:15:23;79062863352;79216666377;
79062863352;79216666377;250992180008353;23.12.2013 12:10:09;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;23.12.2013 12:10:09;79062863352;79216666377;
79062863352;74959140353;250992180008353;23.12.2013 12:13:53;15;74959140353;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 12:13:53;79062863352;74959140353;6238
79062863352;79522959984;250992180008353;23.12.2013 12:26:37;20;79522959984;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 12:26:37;79062863352;79522959984;6238
79062863352;79522959984;250992180008353;23.12.2013 12:28:33;10;79522959984;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 12:28:33;79062863352;79522959984;6238
79219600002;79062863352;250992180008353;23.12.2013 13:06:58;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;23.12.2013 13:06:58;79062863352;79219600002;6238
79062863352;79216666377;250992180008353;23.12.2013 13:08:14;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;23.12.2013 13:08:14;79062863352;79216666377;
79062863352;79216664228;250992180008353;23.12.2013 14:57:42;127;79216664228;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 14:57:42;79062863352;79216664228;6238
79062863352;78152477480;250992180008353;23.12.2013 15:36:57;25;78152477480;;352833037456380;21011 ;Энская обл, Энск г, Марата, д.26, Баренцбанк;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 15:36:57;79062863352;78152477480;6238
79062863352;79216666377;250992180008353;23.12.2013 17:40:26;91;79216666377;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 17:40:26;79062863352;79216666377;6238
78152782998;79062863352;250992180008353;23.12.2013 20:33:36;20;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;23.12.2013 20:33:36;79062863352;78152782998;6238
79062863352;79216666377;250992180008353;23.12.2013 21:02:31;367;79216666377;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;23.12.2013 21:02:31;79062863352;79216666377;6238
79062863352;78152477480;250992180008353;24.12.2013 08:54:48;35;78152477480;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;24.12.2013 08:54:48;79062863352;78152477480;6238
79637835094;79062863352;;24.12.2013 10:30:37;0;;;;;;SMSCPA;;;SMS Входящее;Local;24.12.2013 10:30:37;79062863352;79637835094;
79637835094;79062863352;;24.12.2013 10:30:37;0;;;;;;SMSCPA;;;SMS Исходящее;Local;24.12.2013 10:30:37;79637835094;79062863352;
79215101913;79062863352;250992180008353;24.12.2013 11:20:23;8;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;24.12.2013 11:20:23;79062863352;79215101913;6238
79062863352;79113037126;250992180008353;24.12.2013 11:36:53;98;79113037126;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;24.12.2013 11:36:53;79062863352;79113037126;6238
79062863352;79113037126;250992180008353;24.12.2013 11:42:10;27;79113037126;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;24.12.2013 11:42:10;79062863352;79113037126;6238
79062863352;79216666377;250992180008353;24.12.2013 12:43:48;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;24.12.2013 12:43:48;79062863352;79216666377;
79062863352;79522959984;250992180008353;24.12.2013 15:41:40;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;24.12.2013 15:41:40;79062863352;79522959984;
79062863352;79388900092;250992180008353;24.12.2013 15:54:43;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;24.12.2013 15:54:43;79062863352;79388900092;
79062863352;79388900092;250992180008353;24.12.2013 15:54:47;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;24.12.2013 15:54:47;79062863352;79388900092;
79043490003;79062863352;250992180008353;24.12.2013 16:07:27;0;;;352833037456380;20201 ;Энская обл, Энск г, Полярные Зори ул, д.19;79062919999;Энск;79043490003;SMS Входящее;Local;24.12.2013 16:07:27;79062863352;79043490003;6238
79062863352;79522959984;250992180008353;24.12.2013 16:55:58;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;24.12.2013 16:55:58;79062863352;79522959984;
79282000002;79062863352;250992180008353;24.12.2013 17:17:40;0;;;352833037456380;20462 ;Энская обл, Энск г, Кольский, д.128;79062919999;Энск;79282000002;SMS Входящее;Local;24.12.2013 17:17:40;79062863352;79282000002;6238
79522959984;79062863352;250992180008353;24.12.2013 17:23:25;20;79062863352;;352833037456380;20462 ;Энская обл, Энск г, Кольский, д.128;79062919999;Энск;;Входящий звонок;Local;24.12.2013 17:23:25;79062863352;79522959984;6238
79062863352;79522959984;250992180008353;24.12.2013 17:26:16;9;79522959984;;352833037456380;20462 ;Энская обл, Энск г, Кольский, д.128;79062919999;Энск;;Исходящий звонок;Local;24.12.2013 17:26:16;79062863352;79522959984;6238
79637835094;79062863352;;25.12.2013 10:24:18;0;;;;;;SMSCPA;;;SMS Входящее;Local;25.12.2013 10:24:18;79062863352;79637835094;
79637835094;79062863352;;25.12.2013 10:24:18;0;;;;;;SMSCPA;;;SMS Исходящее;Local;25.12.2013 10:24:18;79637835094;79062863352;
79062863352;79113034457;250992180008353;25.12.2013 10:33:34;8;79113034457;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 10:33:34;79062863352;79113034457;6238
79062863352;79113034457;250992180008353;25.12.2013 10:34:10;51;79113034457;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 10:34:10;79062863352;79113034457;6238
79062863352;79216666377;250992180008353;25.12.2013 11:52:22;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;25.12.2013 11:52:22;79062863352;79216666377;
